hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel
Resort Hotel,0,57,15-Aug,2015,August,35,26,2,9,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,29,15-Aug,2015,August,35,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Aug,2015,August,35,27,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,41,15-Aug,2015,August,35,27,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,90,15-Aug,2015,August,35,27,0,3,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,57,15-Aug,2015,August,35,27,0,3,2,0,1,HB,PRT,Online TA,TA/TO
Resort Hotel,1,57,15-Aug,2015,August,35,27,1,3,2,0,1,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,41,15-Aug,2015,August,35,27,1,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,61,15-Aug,2015,August,35,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,49,15-Aug,2015,August,35,27,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,57,15-Aug,2015,August,35,27,1,3,2,0,1,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,31,15-Aug,2015,August,35,27,2,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,62,15-Aug,2015,August,35,27,2,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,43,15-Aug,2015,August,35,27,2,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,27,15-Aug,2015,August,35,27,2,4,2,0,0,BB,NLD,Offline TA/TO,TA/TO
Resort Hotel,1,106,15-Aug,2015,August,35,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,45,15-Aug,2015,August,35,27,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,1,106,15-Aug,2015,August,35,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,108,15-Aug,2015,August,35,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,49,15-Aug,2015,August,35,27,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,0,10,15-Aug,2015,August,35,27,2,5,2,1,0,BB,GBR,Direct,Direct
Resort Hotel,1,108,15-Aug,2015,August,35,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,30,15-Aug,2015,August,35,28,0,1,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,1,164,15-Aug,2015,August,35,28,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,164,15-Aug,2015,August,35,28,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,164,15-Aug,2015,August,35,28,0,1,2,1,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,35,28,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,46,15-Aug,2015,August,35,28,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,31,15-Aug,2015,August,35,28,0,2,3,0,0,BB,BRA,Direct,Direct
Resort Hotel,0,34,15-Aug,2015,August,35,28,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,66,15-Aug,2015,August,35,28,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,4,15-Aug,2015,August,35,28,0,2,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,23,15-Aug,2015,August,35,28,0,2,2,0,0,FB,ESP,Direct,Direct
Resort Hotel,0,31,15-Aug,2015,August,35,28,0,2,2,2,0,BB,BRA,Direct,Direct
Resort Hotel,0,32,15-Aug,2015,August,35,28,1,2,2,0,0,BB,MAR,Online TA,TA/TO
Resort Hotel,1,42,15-Aug,2015,August,35,28,1,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,30,15-Aug,2015,August,35,28,1,2,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,30,15-Aug,2015,August,35,28,1,2,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,10,15-Aug,2015,August,35,28,1,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,11,15-Aug,2015,August,35,28,1,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,11,15-Aug,2015,August,35,28,1,2,2,1,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,8,15-Aug,2015,August,35,28,1,2,2,0,0,BB,CN,Online TA,TA/TO
Resort Hotel,0,39,15-Aug,2015,August,35,28,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,4,15-Aug,2015,August,35,28,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,34,15-Aug,2015,August,35,28,0,2,2,0,1,BB,PRT,Online TA,TA/TO
Resort Hotel,1,55,15-Aug,2015,August,35,28,0,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,25,15-Aug,2015,August,35,28,2,2,2,0,0,FB,FRA,Direct,Direct
Resort Hotel,0,106,15-Aug,2015,August,35,28,2,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,30,15-Aug,2015,August,35,28,2,3,2,0,0,BB,RUS,Online TA,TA/TO
Resort Hotel,1,1,15-Aug,2015,August,35,28,2,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,22,15-Aug,2015,August,35,28,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,42,15-Aug,2015,August,35,28,2,4,2,1,0,HB,PRT,Direct,Direct
Resort Hotel,0,67,15-Aug,2015,August,35,28,2,4,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,35,15-Aug,2015,August,35,28,2,4,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,0,21,15-Aug,2015,August,35,28,2,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,50,15-Aug,2015,August,35,28,2,5,2,0,0,BB,ROU,Offline TA/TO,TA/TO
Resort Hotel,0,28,15-Aug,2015,August,35,28,2,5,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,30,15-Aug,2015,August,35,28,2,5,2,0,0,BB,GBR,Direct,Direct
Resort Hotel,0,127,15-Aug,2015,August,35,28,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,29,15-Aug,2015,August,35,28,2,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,66,15-Aug,2015,August,35,28,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,59,15-Aug,2015,August,35,28,2,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,28,15-Aug,2015,August,35,28,2,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,59,15-Aug,2015,August,35,29,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,35,29,1,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,47,15-Aug,2015,August,35,29,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,47,15-Aug,2015,August,35,29,2,1,1,0,0,BB,BRA,Online TA,TA/TO
Resort Hotel,0,47,15-Aug,2015,August,35,29,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,57,15-Aug,2015,August,35,29,0,1,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Aug,2015,August,35,29,2,2,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,4,15-Aug,2015,August,35,29,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,32,15-Aug,2015,August,35,29,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,24,15-Aug,2015,August,35,29,2,3,2,0,0,HB,PRT,Offline TA/TO,Direct
Resort Hotel,0,11,15-Aug,2015,August,35,29,2,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,136,15-Aug,2015,August,35,29,2,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,2,15-Aug,2015,August,35,29,2,4,3,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,54,15-Aug,2015,August,35,29,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,87,15-Aug,2015,August,35,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,98,15-Aug,2015,August,35,29,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,9,15-Aug,2015,August,35,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,2,15-Aug,2015,August,36,30,1,0,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,11,15-Aug,2015,August,36,30,2,0,2,0,1,BB,PRT,Online TA,TA/TO
Resort Hotel,0,11,15-Aug,2015,August,36,30,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,69,15-Aug,2015,August,36,30,2,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,37,15-Aug,2015,August,36,30,2,1,2,0,0,HB,NLD,Online TA,TA/TO
Resort Hotel,0,103,15-Aug,2015,August,36,30,2,1,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,5,15-Aug,2015,August,36,30,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,34,15-Aug,2015,August,36,30,2,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,44,15-Aug,2015,August,36,30,2,3,2,0,0,BB,IRL,Direct,Direct
Resort Hotel,0,83,15-Aug,2015,August,36,30,2,4,2,0,0,BB,ROU,Online TA,TA/TO
Resort Hotel,0,83,15-Aug,2015,August,36,30,2,4,2,0,0,BB,ROU,Online TA,TA/TO
Resort Hotel,1,72,15-Aug,2015,August,36,30,2,4,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,143,15-Aug,2015,August,36,30,2,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,47,15-Aug,2015,August,36,30,2,5,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,104,15-Aug,2015,August,36,30,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,25,15-Aug,2015,August,36,30,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,82,15-Aug,2015,August,36,30,2,5,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,1,104,15-Aug,2015,August,36,30,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,346,15-Aug,2015,August,36,30,4,8,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,0,15-Aug,2015,August,36,31,1,0,2,0,0,BB,SWE,Online TA,TA/TO
Resort Hotel,0,35,15-Aug,2015,August,36,31,1,1,3,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,34,15-Aug,2015,August,36,31,1,1,2,0,0,HB,ITA,Online TA,TA/TO
Resort Hotel,0,83,15-Aug,2015,August,36,31,1,1,1,0,0,BB,BEL,Online TA,TA/TO
Resort Hotel,0,41,15-Aug,2015,August,36,31,1,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,26,15-Aug,2015,August,36,31,1,2,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,1,143,15-Aug,2015,August,36,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,26,15-Aug,2015,August,36,31,1,2,2,0,0,BB,SVN,Online TA,TA/TO
Resort Hotel,1,0,15-Aug,2015,August,36,31,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,42,15-Aug,2015,August,36,31,1,2,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,6,15-Aug,2015,August,36,31,1,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,28,15-Aug,2015,August,36,31,1,2,2,0,1,BB,ESP,Online TA,TA/TO
Resort Hotel,0,26,15-Aug,2015,August,36,31,1,3,2,2,0,HB,PRT,Direct,Direct
Resort Hotel,0,10,15-Aug,2015,August,36,31,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,59,15-Aug,2015,August,36,31,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,159,15-Aug,2015,August,36,31,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,124,15-Aug,2015,August,36,31,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,60,15-Aug,2015,August,36,31,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,26,15-Aug,2015,August,36,31,2,5,2,0,0,BB,NLD,Online TA,TA/TO
Resort Hotel,0,160,15-Aug,2015,August,36,31,3,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,0,68,15-Aug,2015,August,36,31,3,8,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,38,15-Sep,2015,September,36,1,0,2,2,1,1,BB,PRT,Direct,Direct
Resort Hotel,1,47,15-Sep,2015,September,36,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,48,15-Sep,2015,September,36,1,0,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,48,15-Sep,2015,September,36,1,0,3,2,0,0,HB,ESP,Direct,Direct
Resort Hotel,0,27,15-Sep,2015,September,36,1,0,3,2,1,0,HB,PRT,Direct,Direct
Resort Hotel,1,71,15-Sep,2015,September,36,1,0,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,85,15-Sep,2015,September,36,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,132,15-Sep,2015,September,36,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,50,15-Sep,2015,September,36,1,0,4,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,0,122,15-Sep,2015,September,36,1,0,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,64,15-Sep,2015,September,36,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,48,15-Sep,2015,September,36,1,0,4,2,0,0,FB,PRT,Direct,Direct
Resort Hotel,0,0,15-Sep,2015,September,36,1,0,5,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,14,15-Sep,2015,September,36,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,5,15-Sep,2015,September,36,1,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,161,15-Sep,2015,September,36,1,0,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,62,15-Sep,2015,September,36,1,0,5,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,161,15-Sep,2015,September,36,1,0,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,333,15-Sep,2015,September,36,1,1,5,1,0,0,BB,PRT,Direct,TA/TO
Resort Hotel,0,27,15-Sep,2015,September,36,1,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,73,15-Sep,2015,September,36,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,123,15-Sep,2015,September,36,1,2,5,1,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,27,15-Sep,2015,September,36,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,97,15-Sep,2015,September,36,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,73,15-Sep,2015,September,36,1,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,97,15-Sep,2015,September,36,1,2,6,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,27,15-Sep,2015,September,36,1,2,6,2,2,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,27,15-Sep,2015,September,36,1,2,6,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,27,15-Sep,2015,September,36,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,140,15-Sep,2015,September,36,1,2,8,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,62,15-Sep,2015,September,36,1,2,10,2,0,0,BB,UKR,Online TA,TA/TO
Resort Hotel,0,381,15-Sep,2015,September,36,1,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,0,15-Sep,2015,September,36,2,0,1,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,149,15-Sep,2015,September,36,2,0,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,1,15-Sep,2015,September,36,2,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,149,15-Sep,2015,September,36,2,0,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,4,15-Sep,2015,September,36,2,0,4,2,0,0,BB,USA,Online TA,TA/TO
Resort Hotel,0,104,15-Sep,2015,September,36,2,1,4,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,104,15-Sep,2015,September,36,2,1,4,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,68,15-Sep,2015,September,36,2,2,5,3,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,4,15-Sep,2015,September,36,2,2,5,2,0,0,BB,IRL,Groups,TA/TO
Resort Hotel,1,71,15-Sep,2015,September,36,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,149,15-Sep,2015,September,36,2,2,6,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Sep,2015,September,36,3,0,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,55,15-Sep,2015,September,36,3,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,154,15-Sep,2015,September,36,3,0,3,2,0,0,BB,ITA,Corporate,Direct
Resort Hotel,0,154,15-Sep,2015,September,36,3,0,3,2,0,0,BB,SMR,Corporate,Direct
Resort Hotel,0,57,15-Sep,2015,September,36,3,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,154,15-Sep,2015,September,36,3,0,3,2,0,0,BB,ITA,Corporate,Direct
Resort Hotel,0,29,15-Sep,2015,September,36,3,0,3,2,1,0,HB,PRT,Direct,Direct
Resort Hotel,0,154,15-Sep,2015,September,36,3,0,3,1,0,0,BB,ITA,Corporate,Direct
Resort Hotel,0,154,15-Sep,2015,September,36,3,0,3,2,0,0,BB,ITA,Corporate,Direct
Resort Hotel,0,154,15-Sep,2015,September,36,3,0,3,2,0,0,BB,PRT,Corporate,Direct
Resort Hotel,0,6,15-Sep,2015,September,36,3,0,3,2,0,0,BB,FRA,Corporate,Direct
Resort Hotel,1,304,15-Sep,2015,September,36,3,0,3,40,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,29,15-Sep,2015,September,36,3,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,29,15-Sep,2015,September,36,3,1,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,29,15-Sep,2015,September,36,3,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,29,15-Sep,2015,September,36,3,1,3,2,1,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,297,15-Sep,2015,September,36,3,1,3,2,0,0,BB,IRL,Direct,TA/TO
Resort Hotel,1,297,15-Sep,2015,September,36,3,1,3,2,0,0,BB,PRT,Direct,TA/TO
Resort Hotel,0,52,15-Sep,2015,September,36,3,2,7,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,92,15-Sep,2015,September,36,3,2,7,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,52,15-Sep,2015,September,36,3,2,7,2,1,0,HB,PRT,Direct,Direct
Resort Hotel,0,56,15-Sep,2015,September,36,3,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,65,15-Sep,2015,September,36,3,2,8,2,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,0,50,15-Sep,2015,September,36,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,163,15-Sep,2015,September,36,3,2,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,48,15-Sep,2015,September,36,3,2,8,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,0,327,15-Sep,2015,September,36,3,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,0,15-Sep,2015,September,36,4,0,1,2,0,0,BB,ITA,Corporate,Corporate
Resort Hotel,1,1,15-Sep,2015,September,36,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Sep,2015,September,36,4,0,1,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,0,0,15-Sep,2015,September,36,4,0,1,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,0,14,15-Sep,2015,September,36,4,0,2,3,0,0,BB,IRL,Groups,TA/TO
Resort Hotel,0,88,15-Sep,2015,September,36,4,0,2,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,105,15-Sep,2015,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Sep,2015,September,36,4,0,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,77,15-Sep,2015,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,15,15-Sep,2015,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,29,15-Sep,2015,September,36,4,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,28,15-Sep,2015,September,36,4,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,23,15-Sep,2015,September,36,4,1,2,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,28,15-Sep,2015,September,36,4,1,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO
Resort Hotel,0,3,15-Sep,2015,September,36,4,1,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,28,15-Sep,2015,September,36,4,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,0,15-Sep,2015,September,36,4,2,2,3,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,4,15-Sep,2015,September,36,4,2,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,63,15-Sep,2015,September,36,4,2,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,67,15-Sep,2015,September,36,4,2,3,2,0,0,BB,CHE,Online TA,TA/TO
Resort Hotel,1,29,15-Sep,2015,September,36,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,73,15-Sep,2015,September,36,4,2,7,2,2,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,51,15-Sep,2015,September,36,4,3,7,2,0,0,HB,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,150,15-Sep,2015,September,36,4,3,7,2,0,0,HB,CHE,Direct,Direct
Resort Hotel,0,23,15-Sep,2015,September,36,4,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,67,15-Sep,2015,September,36,4,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,30,15-Sep,2015,September,36,5,0,1,2,0,0,FB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,15,15-Sep,2015,September,36,5,1,1,1,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,68,15-Sep,2015,September,36,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,47,15-Sep,2015,September,36,5,2,4,2,0,0,FB,PRT,Direct,Direct
Resort Hotel,0,47,15-Sep,2015,September,36,5,2,4,2,0,0,FB,PRT,Direct,Direct
Resort Hotel,1,74,15-Sep,2015,September,36,5,2,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,333,15-Sep,2015,September,36,5,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,26,15-Sep,2015,September,36,5,2,5,2,0,0,BB,GBR,Direct,Direct
Resort Hotel,0,25,15-Sep,2015,September,36,5,1,1,2,0,0,BB,USA,Online TA,TA/TO
Resort Hotel,0,71,15-Sep,2015,September,36,5,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,314,15-Sep,2015,September,36,5,2,5,2,1,0,HB,PRT,Direct,TA/TO
Resort Hotel,0,54,15-Sep,2015,September,36,5,2,5,2,0,0,BB,CN,Direct,Direct
Resort Hotel,1,74,15-Sep,2015,September,36,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,74,15-Sep,2015,September,36,5,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,26,15-Sep,2015,September,36,5,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,94,15-Sep,2015,September,36,5,2,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,54,15-Sep,2015,September,36,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,52,15-Sep,2015,September,36,5,2,5,2,0,0,FB,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,47,15-Sep,2015,September,36,5,2,5,2,0,0,BB,GBR,Direct,Direct
Resort Hotel,1,74,15-Sep,2015,September,36,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,1,15-Sep,2015,September,36,5,2,6,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,1,50,15-Sep,2015,September,36,5,2,6,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,155,15-Sep,2015,September,36,5,3,6,2,2,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,323,15-Sep,2015,September,36,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,323,15-Sep,2015,September,36,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,340,15-Sep,2015,September,36,5,4,6,2,0,0,BB,SWE,Offline TA/TO,TA/TO
Resort Hotel,0,103,15-Sep,2015,September,36,5,4,10,2,0,0,BB,DEU,Online TA,TA/TO
Resort Hotel,0,356,15-Sep,2015,September,36,5,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,5,15-Sep,2015,September,37,6,0,0,1,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,40,15-Sep,2015,September,37,6,2,0,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,116,15-Sep,2015,September,37,6,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,74,15-Sep,2015,September,37,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,25,15-Sep,2015,September,37,6,2,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,32,15-Sep,2015,September,37,6,1,0,2,0,0,HB,PRT,Offline TA/TO,Direct
Resort Hotel,1,12,15-Sep,2015,September,37,6,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,26,15-Sep,2015,September,37,6,2,3,2,0,0,BB,PRT,Direct,Direct
